ma_anh,ma_san_pham,thu_tu_anh,ten_file,duong_dan_anh,url_san_pham,url_anh,nguon_phat_hien,la_anh_gallery,http_status,mime_type,kich_thuoc_byte,sha256,trang_thai_tai,la_anh_trung,duong_dan_file_goc,ghi_chu
anh_000397,san_pham_0101,2,,,https://hathyo.com/product/231,https://d134sx875xrex2.cloudfront.net/Zesg645uO6_ISO%202200%20%202018.jpg,meta:og:image,1,200,image/jpeg,757043,0129476e83b4cc9d8954f12ea060077bce8ad9ce30b737f3923ea5f905a91369,trung_sha256,1,data\du_lieu_logo\anh_goc\san_pham_0066\anh_002_0129476e.jpg,dau_hieu_gallery=gallery|image
anh_000398,san_pham_0102,1,anh_001_24c18a5e.jpg,data\du_lieu_logo\anh_goc\san_pham_0102\anh_001_24c18a5e.jpg,https://hathyo.com/product/2310,https://d134sx875xrex2.cloudfront.net/TeWLMgBaTe_gen-h-z7990676418931_17bc0e9998f285f19923314eaed214a5.jpg,meta:og:image,1,200,image/jpeg,248070,24c18a5e7ffc8cceb5f21a98902372c4967e64f6742721335d2ef5d7dfb9b78b,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0102\anh_001_24c18a5e.jpg,dau_hieu_gallery=gallery|image
anh_000399,san_pham_0103,1,anh_001_59b79794.jpg,data\du_lieu_logo\anh_goc\san_pham_0103\anh_001_59b79794.jpg,https://hathyo.com/product/2311,https://d134sx875xrex2.cloudfront.net/JSF0s4S5HY_43c-5009.jpg,meta:og:image,1,200,image/jpeg,19116,59b79794c7752657dde80f728da168d066884e48f04854ef531ad9e2ac8ff5b3,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0103\anh_001_59b79794.jpg,dau_hieu_gallery=gallery|image
anh_000400,san_pham_0103,2,anh_002_67a03c35.jpg,data\du_lieu_logo\anh_goc\san_pham_0103\anh_002_67a03c35.jpg,https://hathyo.com/product/2311,https://d134sx875xrex2.cloudfront.net/kTOXsDch6q_43csau-1136.jpg,meta:og:image,1,200,image/jpeg,7565,67a03c3528c877e7941b64b506e62d05f563d68579a2caac8aac9a027c1ea14b,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0103\anh_002_67a03c35.jpg,dau_hieu_gallery=gallery|image
anh_000401,san_pham_0104,1,anh_001_815974a6.jpg,data\du_lieu_logo\anh_goc\san_pham_0104\anh_001_815974a6.jpg,https://hathyo.com/product/2312,https://d134sx875xrex2.cloudfront.net/uB2GrekC6J_tv43in-5805.jpg,meta:og:image,1,200,image/jpeg,17821,815974a6d8ed96b13079a5f78f9720300cf8da834a506fbba34513255cf0f02c,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0104\anh_001_815974a6.jpg,dau_hieu_gallery=gallery|image
anh_000402,san_pham_0105,1,anh_001_ff3441e0.jpg,data\du_lieu_logo\anh_goc\san_pham_0105\anh_001_ff3441e0.jpg,https://hathyo.com/product/2313,https://d134sx875xrex2.cloudfront.net/GjCW1J8eyf_50in-9096.jpg,meta:og:image,1,200,image/jpeg,23967,ff3441e0d96985020da5be0f1ccd9a401672279165de32b07576a28574cb7630,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0105\anh_001_ff3441e0.jpg,dau_hieu_gallery=gallery|image
anh_000403,san_pham_0106,1,anh_001_0d8dd47e.jpg,data\du_lieu_logo\anh_goc\san_pham_0106\anh_001_0d8dd47e.jpg,https://hathyo.com/product/2314,https://d134sx875xrex2.cloudfront.net/t0P3Ya4w4S_55in-1013.jpg,meta:og:image,1,200,image/jpeg,35242,0d8dd47e68e517c0c3638953e61c05ba59aede84d72b6febd8428a51b1e24202,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0106\anh_001_0d8dd47e.jpg,dau_hieu_gallery=gallery|image
anh_000404,san_pham_0107,1,anh_001_f7669365.jpg,data\du_lieu_logo\anh_goc\san_pham_0107\anh_001_f7669365.jpg,https://hathyo.com/product/2315,https://d134sx875xrex2.cloudfront.net/E2siOLtEjn_65inch-2-6176.jpg,meta:og:image,1,200,image/jpeg,76498,f7669365a0c4ef80d733febd6e03f031e0ec69ed0521dee87aef285182639d35,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0107\anh_001_f7669365.jpg,dau_hieu_gallery=gallery|image
anh_000405,san_pham_0107,2,anh_002_9e0b320b.jpg,data\du_lieu_logo\anh_goc\san_pham_0107\anh_002_9e0b320b.jpg,https://hathyo.com/product/2315,https://d134sx875xrex2.cloudfront.net/iPMZv1vkx1_65inch-9534.jpg,meta:og:image,1,200,image/jpeg,109522,9e0b320baa4ab357a4bd8c236016e4b0029f1ac29f732825e698c800c7b122fb,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0107\anh_002_9e0b320b.jpg,dau_hieu_gallery=gallery|image
anh_000406,san_pham_0108,1,,,https://hathyo.com/product/2316,https://d134sx875xrex2.cloudfront.net/WR2c0u74so_55in-1013.jpg,meta:og:image,1,200,image/jpeg,35242,0d8dd47e68e517c0c3638953e61c05ba59aede84d72b6febd8428a51b1e24202,trung_sha256,1,data\du_lieu_logo\anh_goc\san_pham_0106\anh_001_0d8dd47e.jpg,dau_hieu_gallery=gallery|image
anh_000407,san_pham_0109,1,anh_001_dd384807.png,data\du_lieu_logo\anh_goc\san_pham_0109\anh_001_dd384807.png,https://hathyo.com/product/2317,https://d134sx875xrex2.cloudfront.net/WCpu9EO48Z_dd.png,meta:og:image,1,200,image/png,117901,dd3848079c3ffd7536c0433e6f3beed08a65297d187f1c4b8e7f81e1532d8fef,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0109\anh_001_dd384807.png,dau_hieu_gallery=gallery|image
anh_000408,san_pham_0110,1,anh_001_62c41d8c.png,data\du_lieu_logo\anh_goc\san_pham_0110\anh_001_62c41d8c.png,https://hathyo.com/product/2318,https://d134sx875xrex2.cloudfront.net/3dQNkamkLN_c.png,meta:og:image,1,200,image/png,25343,62c41d8c2fec0dead46b2d0471c85c40480baf8330d8fbfa5e88eb7a77e16609,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0110\anh_001_62c41d8c.png,dau_hieu_gallery=gallery|image
anh_000409,san_pham_0111,1,anh_001_81e11219.png,data\du_lieu_logo\anh_goc\san_pham_0111\anh_001_81e11219.png,https://hathyo.com/product/2319,https://d134sx875xrex2.cloudfront.net/LKru20E9vH_1.png,meta:og:image,1,200,image/png,64896,81e11219cb046225f223e7f291bef0bd07b2087f59679c0e0abce4a469862819,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0111\anh_001_81e11219.png,dau_hieu_gallery=gallery|image
anh_000410,san_pham_0112,1,anh_001_256c3a7e.jpg,data\du_lieu_logo\anh_goc\san_pham_0112\anh_001_256c3a7e.jpg,https://hathyo.com/product/232,https://d134sx875xrex2.cloudfront.net/9TwBaLvSLW_1.jpeg,meta:og:image,1,200,image/jpeg,2398833,256c3a7e88498b6038070aa382cb902397b3304e57723f4451d9fc0bf60ddfd7,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0112\anh_001_256c3a7e.jpg,dau_hieu_gallery=gallery|image
anh_000411,san_pham_0112,2,,,https://hathyo.com/product/232,https://d134sx875xrex2.cloudfront.net/kMLvAL1uiu_ISO%202200%20%202018%20(2).jpg,meta:og:image,1,200,image/jpeg,757043,0129476e83b4cc9d8954f12ea060077bce8ad9ce30b737f3923ea5f905a91369,trung_sha256,1,data\du_lieu_logo\anh_goc\san_pham_0066\anh_002_0129476e.jpg,dau_hieu_gallery=gallery|image
anh_000412,san_pham_0113,1,anh_001_87ea960e.png,data\du_lieu_logo\anh_goc\san_pham_0113\anh_001_87ea960e.png,https://hathyo.com/product/2320,https://d134sx875xrex2.cloudfront.net/zDrrCjIHJv_2.png,meta:og:image,1,200,image/png,28784,87ea960efecc45a7010761f144a65b66814c5812e22bc511609871458c6025f1,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0113\anh_001_87ea960e.png,dau_hieu_gallery=gallery|image
anh_000413,san_pham_0114,1,anh_001_7d56a187.png,data\du_lieu_logo\anh_goc\san_pham_0114\anh_001_7d56a187.png,https://hathyo.com/product/2321,https://d134sx875xrex2.cloudfront.net/JvY3X6eYNh_3.png,meta:og:image,1,200,image/png,25977,7d56a187f9b64b9cc1972ea03a9ca1f0899a1d1f64a43bf688eadf215f18d379,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0114\anh_001_7d56a187.png,dau_hieu_gallery=gallery|image
anh_000414,san_pham_0115,1,anh_001_804d9cf5.png,data\du_lieu_logo\anh_goc\san_pham_0115\anh_001_804d9cf5.png,https://hathyo.com/product/2322,https://d134sx875xrex2.cloudfront.net/3gFGZ9Wqgj_4.png,meta:og:image,1,200,image/png,41750,804d9cf51523405b82d263fb1791a2a62b617ea94766923e0a9bff85a50cfe2c,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0115\anh_001_804d9cf5.png,dau_hieu_gallery=gallery|image
anh_000415,san_pham_0116,1,anh_001_cacf1dc0.png,data\du_lieu_logo\anh_goc\san_pham_0116\anh_001_cacf1dc0.png,https://hathyo.com/product/2328,https://d134sx875xrex2.cloudfront.net/VRilYAIpQL_X%E1%BB%8Bt%20kho%C3%A1ng%20400ml.png,meta:og:image,1,200,image/png,722284,cacf1dc00aa334d212714107b9a0f61c5623a238e0348bc6bd4247ad6aa70e56,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0116\anh_001_cacf1dc0.png,dau_hieu_gallery=gallery|image
anh_000416,san_pham_0116,2,,,https://hathyo.com/product/2328,https://d134sx875xrex2.cloudfront.net/2ONsjTm55v_X%E1%BB%8Bt%20kho%C3%A1ng%20400ml.png,meta:og:image,1,200,image/png,722284,cacf1dc00aa334d212714107b9a0f61c5623a238e0348bc6bd4247ad6aa70e56,trung_sha256,1,data\du_lieu_logo\anh_goc\san_pham_0116\anh_001_cacf1dc0.png,dau_hieu_gallery=gallery|image
anh_000417,san_pham_0116,3,anh_003_2257a1c6.jpg,data\du_lieu_logo\anh_goc\san_pham_0116\anh_003_2257a1c6.jpg,https://hathyo.com/product/2328,https://d134sx875xrex2.cloudfront.net/NcUIQrjaFg_X%E1%BB%8Bt%20kho%C3%A1n%20c%E1%BA%A5m%20%E1%BA%A9m%20cho%20m%E1%BB%8Di%20lo%E1%BA%A1i%20da.jpg,meta:og:image,1,200,image/jpeg,195009,2257a1c6137ea90206364e32fb5800276cce493889283adc69e77c7b4104af80,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0116\anh_003_2257a1c6.jpg,dau_hieu_gallery=gallery|image
anh_000418,san_pham_0116,4,anh_004_c62cd597.jpg,data\du_lieu_logo\anh_goc\san_pham_0116\anh_004_c62cd597.jpg,https://hathyo.com/product/2328,https://d134sx875xrex2.cloudfront.net/6rxsXKJvZ1_X%E1%BB%8Bt%20kho%C3%A1n-UN-1.jpg,meta:og:image,1,200,image/jpeg,170350,c62cd5970e45c3238caa135278cbf8b673a60795ae25b5413fc959380cbf87de,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0116\anh_004_c62cd597.jpg,dau_hieu_gallery=gallery|image
anh_000419,san_pham_0116,5,anh_005_007a4e20.jpg,data\du_lieu_logo\anh_goc\san_pham_0116\anh_005_007a4e20.jpg,https://hathyo.com/product/2328,https://d134sx875xrex2.cloudfront.net/KLCsABRqvu_X%E1%BB%8Bt%20kho%C3%A1n-DV-1.jpg,meta:og:image,1,200,image/jpeg,197852,007a4e208c73fb0f12e3d5090da8d4750a10237b476de8d9e31aaeb636c6f644,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0116\anh_005_007a4e20.jpg,dau_hieu_gallery=gallery|image
anh_000420,san_pham_0116,6,anh_006_e7d8a79f.jpg,data\du_lieu_logo\anh_goc\san_pham_0116\anh_006_e7d8a79f.jpg,https://hathyo.com/product/2328,https://d134sx875xrex2.cloudfront.net/w7amKgAJQa_X%E1%BB%8Bt%20kho%C3%A1n-%C4%91%C3%B4i.jpg,meta:og:image,1,200,image/jpeg,278834,e7d8a79f27d84f2a08b036c817e4c495d4b5d1ac047b4f70d05dfb8812cd31f9,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0116\anh_006_e7d8a79f.jpg,dau_hieu_gallery=gallery|image
anh_000421,san_pham_0117,1,anh_001_37f78849.png,data\du_lieu_logo\anh_goc\san_pham_0117\anh_001_37f78849.png,https://hathyo.com/product/2329,https://d134sx875xrex2.cloudfront.net/3ymhAcvlRW_5.png,meta:og:image,1,200,image/png,58589,37f78849cbfc0e50230111ecc922c8139938c048f25a17b439ac67c486b9d0e1,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0117\anh_001_37f78849.png,dau_hieu_gallery=gallery|image
anh_000422,san_pham_0118,1,anh_001_8975fdf1.jpg,data\du_lieu_logo\anh_goc\san_pham_0118\anh_001_8975fdf1.jpg,https://hathyo.com/product/233,https://d134sx875xrex2.cloudfront.net/twpnPCswJQ_z7952089761618_f4eefb0aff86d4e3c66af095c623febf.jpg,meta:og:image,1,200,image/jpeg,307009,8975fdf1eecfe82ce0a5fb7af20023b8c112f4241cf02e1e8df63510f22a464b,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0118\anh_001_8975fdf1.jpg,dau_hieu_gallery=gallery|image
anh_000423,san_pham_0118,2,anh_002_8e6f3f54.jpg,data\du_lieu_logo\anh_goc\san_pham_0118\anh_002_8e6f3f54.jpg,https://hathyo.com/product/233,https://d134sx875xrex2.cloudfront.net/0A4gK3GlKw_z7953322977619_524ffcc3a973dd3e4fd75390258607f0.jpg,meta:og:image,1,200,image/jpeg,141711,8e6f3f545dd7f80cc5bf615c13bd68245e85639e0db133fc79c51ee7d39200a2,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0118\anh_002_8e6f3f54.jpg,dau_hieu_gallery=gallery|image
anh_000424,san_pham_0118,3,anh_003_458cfef7.jpg,data\du_lieu_logo\anh_goc\san_pham_0118\anh_003_458cfef7.jpg,https://hathyo.com/product/233,https://d134sx875xrex2.cloudfront.net/O8pPkURFNJ_z7941669854500_067000528fe33a530ab0763dcd68ce80.jpg,meta:og:image,1,200,image/jpeg,217408,458cfef7da8f726b73a0323827493309a44e3679ed4a4bafd5bf126dbfa09e01,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0118\anh_003_458cfef7.jpg,dau_hieu_gallery=gallery|image
anh_000425,san_pham_0119,1,,,https://hathyo.com/product/2330,https://d134sx875xrex2.cloudfront.net/PbsimC1Ahk_5.png,meta:og:image,1,200,image/png,58589,37f78849cbfc0e50230111ecc922c8139938c048f25a17b439ac67c486b9d0e1,trung_sha256,1,data\du_lieu_logo\anh_goc\san_pham_0117\anh_001_37f78849.png,dau_hieu_gallery=gallery|image
anh_000426,san_pham_0120,1,anh_001_0319cee1.png,data\du_lieu_logo\anh_goc\san_pham_0120\anh_001_0319cee1.png,https://hathyo.com/product/2331,https://d134sx875xrex2.cloudfront.net/NjraV9KuhH_6.png,meta:og:image,1,200,image/png,36149,0319cee1550b745632ad5973e5483efce72da5a9ce34727c3bc2accf95d7c308,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0120\anh_001_0319cee1.png,dau_hieu_gallery=gallery|image
anh_000427,san_pham_0121,1,anh_001_90791661.png,data\du_lieu_logo\anh_goc\san_pham_0121\anh_001_90791661.png,https://hathyo.com/product/2332,https://d134sx875xrex2.cloudfront.net/diJDdEwsMY_7.png,meta:og:image,1,200,image/png,52626,907916611b86863590b437a112f2a434fc1b8a957a5f30c8a8b224816e12ceaf,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0121\anh_001_90791661.png,dau_hieu_gallery=gallery|image
anh_000428,san_pham_0122,1,anh_001_de85970b.png,data\du_lieu_logo\anh_goc\san_pham_0122\anh_001_de85970b.png,https://hathyo.com/product/2333,https://d134sx875xrex2.cloudfront.net/tfajjaUp6l_8.png,meta:og:image,1,200,image/png,74530,de85970b787ca7dcf797bd37a20f24f7270cc06de3f103c5aca03625a34748bb,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0122\anh_001_de85970b.png,dau_hieu_gallery=gallery|image
anh_000429,san_pham_0123,1,anh_001_3726581f.png,data\du_lieu_logo\anh_goc\san_pham_0123\anh_001_3726581f.png,https://hathyo.com/product/2334,https://d134sx875xrex2.cloudfront.net/tzm27yJq7U_9.png,meta:og:image,1,200,image/png,57937,3726581fcf0cece518f346c96f2840c8082d5637eef800d0e61d70fc11009f20,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0123\anh_001_3726581f.png,dau_hieu_gallery=gallery|image
anh_000430,san_pham_0124,1,anh_001_1217241f.png,data\du_lieu_logo\anh_goc\san_pham_0124\anh_001_1217241f.png,https://hathyo.com/product/2335,https://d134sx875xrex2.cloudfront.net/7QQZgMnkE6_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20143111.png,meta:og:image,1,200,image/png,346720,1217241f7cc7d4f2f9d8cdd23031c9a9fc5970acc4b38203e512326e65f74bf6,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0124\anh_001_1217241f.png,dau_hieu_gallery=gallery|image
anh_000431,san_pham_0124,2,anh_002_7d9db5c2.png,data\du_lieu_logo\anh_goc\san_pham_0124\anh_002_7d9db5c2.png,https://hathyo.com/product/2335,https://d134sx875xrex2.cloudfront.net/wbLgINchsq_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20143223.png,meta:og:image,1,200,image/png,155807,7d9db5c20b9e207c8bf6cd81f39253210c1b48bfd59cd57413eed41da912c846,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0124\anh_002_7d9db5c2.png,dau_hieu_gallery=gallery|image
anh_000432,san_pham_0125,1,anh_001_7874b643.png,data\du_lieu_logo\anh_goc\san_pham_0125\anh_001_7874b643.png,https://hathyo.com/product/2336,https://d134sx875xrex2.cloudfront.net/g9eI19wSrr_11.png,meta:og:image,1,200,image/png,156750,7874b643362a7d9451a9f35e78a6a03693cef7474a46bab311f64be5a0b9b6c4,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0125\anh_001_7874b643.png,dau_hieu_gallery=gallery|image
anh_000433,san_pham_0126,1,anh_001_9410009b.png,data\du_lieu_logo\anh_goc\san_pham_0126\anh_001_9410009b.png,https://hathyo.com/product/2337,https://d134sx875xrex2.cloudfront.net/szto0OfesF_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20144059.png,meta:og:image,1,200,image/png,365539,9410009bd6ae1b427f9a67341f403e156ecdd9dc7c60f9bff010cb18b4cb2116,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0126\anh_001_9410009b.png,dau_hieu_gallery=gallery|image
anh_000434,san_pham_0127,1,anh_001_9fc5884c.png,data\du_lieu_logo\anh_goc\san_pham_0127\anh_001_9fc5884c.png,https://hathyo.com/product/2338,https://d134sx875xrex2.cloudfront.net/quzVgFBKKa_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20144210.png,meta:og:image,1,200,image/png,594514,9fc5884cff49498ea0f418e24b8fa1a79117d1dd2e822c6b5efc0f0e319f78fa,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0127\anh_001_9fc5884c.png,dau_hieu_gallery=gallery|image
anh_000435,san_pham_0128,1,anh_001_2ddda524.png,data\du_lieu_logo\anh_goc\san_pham_0128\anh_001_2ddda524.png,https://hathyo.com/product/2339,https://d134sx875xrex2.cloudfront.net/RDtNvnBB2A_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20144354.png,meta:og:image,1,200,image/png,162896,2ddda524d7a4df68e543347a9c5b01f37051b7bec736a6b0af66e462f87c305b,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0128\anh_001_2ddda524.png,dau_hieu_gallery=gallery|image
anh_000436,san_pham_0129,1,anh_001_cbb86c61.jpg,data\du_lieu_logo\anh_goc\san_pham_0129\anh_001_cbb86c61.jpg,https://hathyo.com/product/234,https://d134sx875xrex2.cloudfront.net/iAqbQbFFGQ_z7952089749741_2ca7cdcf3ca8ff283243a1100bee0692.jpg,meta:og:image,1,200,image/jpeg,230634,cbb86c614a84d20a5f6bab2763b3c07553dee1e6fd194066a3193e5d494340df,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0129\anh_001_cbb86c61.jpg,dau_hieu_gallery=gallery|image
anh_000437,san_pham_0129,2,anh_002_86762c93.jpg,data\du_lieu_logo\anh_goc\san_pham_0129\anh_002_86762c93.jpg,https://hathyo.com/product/234,https://d134sx875xrex2.cloudfront.net/UtUbE02Nds_z7953326959282_76783d3c4aa4aa23788966c3c8a9c03a.jpg,meta:og:image,1,200,image/jpeg,146976,86762c93a2460fdc8b8fc313bf3108f5f224e0bbe365f4ab12f958f24689e677,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0129\anh_002_86762c93.jpg,dau_hieu_gallery=gallery|image
anh_000438,san_pham_0129,3,anh_003_1509e720.jpg,data\du_lieu_logo\anh_goc\san_pham_0129\anh_003_1509e720.jpg,https://hathyo.com/product/234,https://d134sx875xrex2.cloudfront.net/zLX4pAfFYr_z7941670110239_f90305732b3898191c0b54293be609b6.jpg,meta:og:image,1,200,image/jpeg,208648,1509e720590e2f826e13c198f3abe31d4321cc3484cd8ba896b1576623012125,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0129\anh_003_1509e720.jpg,dau_hieu_gallery=gallery|image
anh_000439,san_pham_0130,1,anh_001_9212b349.png,data\du_lieu_logo\anh_goc\san_pham_0130\anh_001_9212b349.png,https://hathyo.com/product/2340,https://d134sx875xrex2.cloudfront.net/70IECQGo0B_15.png,meta:og:image,1,200,image/png,157230,9212b349145f72c17c395ae5869c7eb93f34466c1ad3b456de994d11d3dd45a1,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0130\anh_001_9212b349.png,dau_hieu_gallery=gallery|image
anh_000440,san_pham_0131,1,,,https://hathyo.com/product/2341,https://d134sx875xrex2.cloudfront.net/2KVBdmQrc2_15.png,meta:og:image,1,200,image/png,157230,9212b349145f72c17c395ae5869c7eb93f34466c1ad3b456de994d11d3dd45a1,trung_sha256,1,data\du_lieu_logo\anh_goc\san_pham_0130\anh_001_9212b349.png,dau_hieu_gallery=gallery|image
anh_000441,san_pham_0132,1,anh_001_81145de4.png,data\du_lieu_logo\anh_goc\san_pham_0132\anh_001_81145de4.png,https://hathyo.com/product/2342,https://d134sx875xrex2.cloudfront.net/Odx3LDzKsP_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20144847.png,meta:og:image,1,200,image/png,253020,81145de4067cf1e75666723458311a81158a0dffce9d220ae1c9e76ae897a21c,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0132\anh_001_81145de4.png,dau_hieu_gallery=gallery|image
anh_000442,san_pham_0133,1,anh_001_ac769a17.png,data\du_lieu_logo\anh_goc\san_pham_0133\anh_001_ac769a17.png,https://hathyo.com/product/2343,https://d134sx875xrex2.cloudfront.net/sUZa1Unf5a_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20145405.png,meta:og:image,1,200,image/png,1008788,ac769a177bcbab6f86b45dc8479e8275a22a67e5f01bcc5b18587ba51c7dd58e,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0133\anh_001_ac769a17.png,dau_hieu_gallery=gallery|image
anh_000443,san_pham_0134,1,anh_001_4e9c8cef.png,data\du_lieu_logo\anh_goc\san_pham_0134\anh_001_4e9c8cef.png,https://hathyo.com/product/2344,https://d134sx875xrex2.cloudfront.net/pp0Z4WHu7q_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20145751.png,meta:og:image,1,200,image/png,856649,4e9c8cefdf76e292dca613919db37059e30b6c68e18dbdb3aacce415b7eaea6e,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0134\anh_001_4e9c8cef.png,dau_hieu_gallery=gallery|image
anh_000444,san_pham_0135,1,anh_001_d983240c.png,data\du_lieu_logo\anh_goc\san_pham_0135\anh_001_d983240c.png,https://hathyo.com/product/2345,https://d134sx875xrex2.cloudfront.net/FSK4VV3E8l_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20150059.png,meta:og:image,1,200,image/png,757287,d983240cf03ce1b6e20ab76b82c54d22c74bd289f5872dde9df4a708baab51d8,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0135\anh_001_d983240c.png,dau_hieu_gallery=gallery|image
anh_000445,san_pham_0136,1,anh_001_6f4d4fbb.png,data\du_lieu_logo\anh_goc\san_pham_0136\anh_001_6f4d4fbb.png,https://hathyo.com/product/2346,https://d134sx875xrex2.cloudfront.net/ePqYS89Xy1_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20150517.png,meta:og:image,1,200,image/png,1561875,6f4d4fbbde174c5bfe630b6031676fbbb874d0e92cd458c7a173e022d4b3a40d,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0136\anh_001_6f4d4fbb.png,dau_hieu_gallery=gallery|image
anh_000446,san_pham_0137,1,anh_001_5736ff76.png,data\du_lieu_logo\anh_goc\san_pham_0137\anh_001_5736ff76.png,https://hathyo.com/product/2347,https://d134sx875xrex2.cloudfront.net/SucQ5sD1Wh_%E1%BA%A2nh%20ch%E1%BB%A5p%20m%C3%A0n%20h%C3%ACnh%202026-07-06%20150938.png,meta:og:image,1,200,image/png,712837,5736ff769b1736a11aa9c4a2d0c96b138041e8ddff5d0a4dddae41ceea44b0e9,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0137\anh_001_5736ff76.png,dau_hieu_gallery=gallery|image
anh_000447,san_pham_0138,1,anh_001_5c6d6527.png,data\du_lieu_logo\anh_goc\san_pham_0138\anh_001_5c6d6527.png,https://hathyo.com/product/2348,https://d134sx875xrex2.cloudfront.net/qmET01TCsO_22.png,meta:og:image,1,200,image/png,96805,5c6d6527c2ca23a3e80fd614c60f349dbc82d75f332e25ba3b2e003a0ffd770f,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0138\anh_001_5c6d6527.png,dau_hieu_gallery=gallery|image
anh_000448,san_pham_0139,1,,,https://hathyo.com/product/2349,https://d134sx875xrex2.cloudfront.net/5fZXR2xf93_22.png,meta:og:image,1,200,image/png,96805,5c6d6527c2ca23a3e80fd614c60f349dbc82d75f332e25ba3b2e003a0ffd770f,trung_sha256,1,data\du_lieu_logo\anh_goc\san_pham_0138\anh_001_5c6d6527.png,dau_hieu_gallery=gallery|image
anh_000449,san_pham_0140,1,anh_001_e012d427.jpg,data\du_lieu_logo\anh_goc\san_pham_0140\anh_001_e012d427.jpg,https://hathyo.com/product/235,https://d134sx875xrex2.cloudfront.net/Z6bJ1NXK3E_z7952090307544_8fe56a9c61a89313267752e0259780c5.jpg,meta:og:image,1,200,image/jpeg,290231,e012d42766015d0e8232f9cc2fb6c305e8b974800ad927d9065cb23eda8bdf76,da_tai,0,data\du_lieu_logo\anh_goc\san_pham_0140\anh_001_e012d427.jpg,dau_hieu_gallery=gallery|image
